"","EGFR","Hypoxia","JAK.STAT","MAPK","NFkB","PI3K","TGFb","TNFa","Trail","VEGF","p53"
"TCGA-DA-A1IA",1.26630981035398,-0.596694637532094,-0.726949471358087,-0.960402334178991,-1.50352160970724,-1.95461238030346,-0.708936212293887,-1.13298428569306,1.01996765173816,0.572490544790286,0.178558947630384
"TCGA-DA-A1IB",0.114465921228225,-0.69604477600757,0.771316818558012,0.201779856422159,2.11950992992059,-0.097223903743625,0.257559054703355,2.01050914038782,2.04830360639776,-1.96500829106296,1.27563187217819
"TCGA-DA-A1IC",-1.00654839771908,-1.06105810603239,-0.108482577721917,-0.190115119536698,-1.01702183815191,0.143506337487458,0.158713753637532,-0.553467377577104,0.61820376512822,-0.291238040307215,-0.0272691992851709
"TCGA-DA-A3F2",-0.411552828319483,-0.13173035369158,0.480331623176958,-3.1156734759337,0.885973120414638,-0.552609544606792,2.09834747683557,1.12918891421819,2.94576223251776,0.0485473036383601,-0.130777877697471
"TCGA-DA-A3F3",-1.72485706043604,-1.08991792747629,-0.407740994379978,0.225744885673232,-0.666073399939505,-0.580431650114333,-1.11734247548311,-0.334685690030029,-1.01906657179816,-1.71047773293323,-0.198412438702641
"TCGA-DA-A3F5",2.32849744990411,-0.611656534185128,-1.16679224658663,2.90828505939815,1.06818704784142,2.49018687968655,0.840005779631289,1.42761188304917,-1.03233137946667,-0.601460099223603,-0.139960346173868
"TCGA-DA-A3F8",0.0278073312180833,-0.0574220773964149,1.6131363966399,0.127693104508226,1.61349239412242,-0.403656867130515,-0.189458308009674,0.67692422703266,1.74990249300929,0.748133736876698,0.307235263269733
"TCGA-EB-A1NK",0.463069931698156,-0.243381860722065,-0.658271050398716,-0.89324046824645,-0.114535456588607,-0.842522924960543,0.861683634828046,0.0168098674950651,0.406487023178761,2.12903674136864,2.42614516746239
"TCGA-EB-A24C",-1.06874238917699,-1.2605053008316,0.322523865966557,-0.179546770159316,-1.1412506061807,-0.0765549641079653,0.337634725275914,-0.887537234863785,-1.206415873054,-0.367853207731784,1.38585017092263
"TCGA-EB-A24D",-1.85591247658505,-1.05588037019763,-1.18231963769644,-0.25654740569043,-1.09295192802494,-0.409429456080488,-0.229030918510709,-0.928384113649712,-1.25451066300918,-0.216801421429952,0.133577631570741
"TCGA-EB-A299",1.01952230540536,1.99359008836648,0.23525917707085,0.363324058488351,0.475823467993113,-0.0527300494443675,0.902208774279267,1.09323410242421,-0.429068583238777,0.914440910193052,2.89213951002748
"TCGA-EB-A3HV",1.85915751181339,0.470289106057673,-0.331755906728056,-0.251990752723277,-0.981018428461751,-0.623067408976639,1.16564813140148,0.124510121817963,-0.166029813124882,0.731747023295077,2.28117930243827
"TCGA-EB-A3XB",-0.514085341985992,-0.123075632073293,-0.585640459852864,0.210467761027167,0.219268666890026,-0.201924106217265,-0.707551956831158,0.291509022974057,0.133476745788163,-0.100866593609164,0.368251389864378
"TCGA-EB-A3XC",0.543800641700241,0.0465293052271476,0.0252376425916862,0.599492869763941,-0.0010317579344842,0.157339537821446,0.454195439668279,-0.348269159671003,0.789433052642165,0.233764840245341,0.712909416988352
"TCGA-EB-A3XD",-0.0345883577560413,0.777521620244055,-0.0126162516120285,-1.54796366659024,0.125022295162679,-0.621364147575455,1.91324340454139,0.680302087230033,0.874286613195549,0.959548311465151,2.48868126100558
"TCGA-EB-A3XE",0.424565968945136,-0.5431935767623,-0.27603488679421,-1.18462033941061,-0.60274764305794,-1.8236980243603,1.07817560374367,0.384551315848804,0.0598312228773311,1.02337019996913,2.63058285250179
"TCGA-EB-A3XF",0.206557076574774,-0.788926484309305,1.34234276485611,-0.13940464047432,0.807476540137628,-0.355592370890972,-0.819019360826231,0.867509897593122,-0.718218344978881,-0.268787501071728,1.55009658389445
"TCGA-EB-A3Y6",-0.487949119200455,-1.21459114298019,-0.157295708517605,-0.292638562141613,-0.605418597527373,-1.16211563651351,0.464474600478598,-0.29675398256689,-0.357721513102599,-1.26150992352726,0.369649223278719
"TCGA-EB-A3Y7",1.00041412923414,-1.5072905908971,-0.914954572319451,-2.63631565647781,-0.335935329260164,-2.3093027372468,0.181895773229619,-0.0512796288746835,0.478081165581344,2.27782646822867,-0.272541474227462
"TCGA-EB-A41A",-1.0278655589198,-1.01796127643813,-1.10232174757417,-0.977605780591603,-1.08439321809549,-1.09164088783808,-0.730051905862745,-0.973735185426107,-0.852432592942129,1.53853218231498,-0.352402353671636
"TCGA-EB-A41B",0.136472116933825,-1.28058624805581,-1.0327337147744,-0.0175261977343056,-1.08129713986434,-1.4176275152466,-1.21809363080489,-1.26601898833644,0.396113404599983,0.520360373220613,0.784524245512044
"TCGA-EB-A42Y",-1.13926721092091,0.501605056433876,1.28153259775679,-0.926996572899864,-0.843945942133049,0.86264900188511,0.380513532095266,-0.748455106617541,-0.632231216824651,2.32446334167173,-0.155810831811023
"TCGA-EB-A42Z",0.516219152630546,-0.638871230857005,-0.420263654426664,0.487341140122697,-1.09176151630256,-0.498426171099149,0.0401748560973429,-0.374593611793499,0.306931142398797,0.912854887535247,-0.0351788630662189
"TCGA-EB-A430",-0.698068910764487,-0.172916810789109,-0.226229543698326,-0.76684529949248,-0.0312647961295483,-1.12954132166923,-0.877713402550139,0.0656350629690779,0.100068732077331,0.13956879417936,-0.0609724106315472
"TCGA-EB-A431",-0.431244539109416,0.0375071478832727,0.50775716788827,0.735331108281303,0.226914885604464,-0.765253099840257,-0.930903082651398,-0.49355946836582,-0.551250765184075,0.868344285967623,-1.65377086498638
